team #,match #,alliance color,starting level,preload,no show,moved forward,auto piece placed,double auto,ship cargo,level 1 cargo,level 2 cargo,level 3 cargo,ship hatches,level 1 hatches,level 2 hatches,level 3 hatches,hatches dropped,cargo dropped,hab attempt level,hab success,hab level reached,climb time,dead,defense
1111,45,0,2,1,0,1,0,0,1,1,1,0,0,1,1,1,0,2,1,2,1,0,0,0
4099,45,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
2998,45,1,1,1,0,0,0,0,7,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0
1418,45,0,1,1,0,1,1,0,2,1,1,0,1,1,1,1,0,1,2,2,2,2,0,0
836,45,1,2,1,0,0,0,0,0,1,1,0,1,3,0,0,0,2,3,2,3,10,0,0
2912,45,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
422,46,0,2,1,0,1,1,0,3,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0
3359,46,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,2,2,2,9,0,1
888,46,0,2,2,0,1,0,2,2,1,0,0,0,0,0,0,0,1,3,2,3,7,0,0
6334,46,1,2,1,0,1,1,0,0,0,0,0,0,3,2,2,1,0,1,2,1,0,0,0
2914,46,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
614,46,1,2,1,0,1,1,0,3,0,0,0,3,0,0,0,1,1,3,1,0,0,0,0
449,47,0,1,1,0,1,0,0,3,1,0,0,0,2,0,0,1,1,2,1,1,0,0,0
1719,47,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,7,0,3
346,47,1,2,1,0,1,0,1,2,2,0,0,4,2,0,0,0,1,3,2,3,9,0,0
1629,47,1,1,1,0,1,1,1,0,2,1,0,1,2,1,0,1,0,1,2,1,0,0,0
2363,47,0,2,1,0,1,1,0,1,0,0,1,1,0,0,2,0,1,3,2,3,13,0,0
3793,47,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,2,2,8,0,3
1727,48,0,2,1,0,1,0,0,6,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0
401,48,0,2,1,0,1,1,0,0,0,1,2,0,2,2,2,1,1,0,0,0,0,0,0
612,48,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,2,3,13,0,2
1731,48,1,1,1,0,1,1,0,0,1,0,0,0,2,0,2,0,1,1,2,1,0,0,1
1599,48,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,1,2,2,2,8,0,0
1885,48,1,1,1,0,1,1,0,0,1,0,0,1,2,1,0,1,0,1,2,1,0,0,0
539,49,1,2,2,0,1,1,0,4,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0
6543,49,1,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,2,14,0,2
2106,49,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,3,1,3,2,3,10,0,0
339,49,0,2,2,0,1,1,0,2,1,0,0,1,1,0,0,1,0,2,2,2,3,0,0
2068,49,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,7,0,2
2534,49,0,1,1,0,1,1,0,3,0,1,0,0,2,0,0,3,0,3,2,3,18,0,0
619,50,1,2,1,0,1,1,0,2,1,0,0,1,4,0,0,1,0,2,2,2,7,0,0
2537,50,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
4242,50,1,2,2,0,1,1,0,4,3,0,0,0,0,0,0,0,2,2,2,2,2,0,0
1413,50,0,2,2,0,1,0,0,3,1,0,0,0,0,0,0,1,1,2,2,2,11,0,0
4541,50,0,1,1,0,1,0,0,0,2,1,0,1,2,2,0,1,0,1,2,1,0,0,0
836,50,0,2,1,0,1,1,1,0,0,1,0,0,2,0,0,0,1,3,1,1,0,0,0
4472,51,1,1,1,0,1,0,0,0,0,2,0,0,2,2,1,1,0,3,2,3,7,0,0
1123,51,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,57,0,1
4638,51,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,8,0,3
2849,51,1,2,1,0,1,0,0,3,2,0,0,1,0,0,0,0,3,1,1,0,0,0,0
2914,51,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
614,51,1,2,1,0,1,1,0,3,0,0,0,3,2,0,0,0,0,2,2,2,5,0,0
2199,52,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,1,0,3,2,3,10,0,0
3274,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2
4099,52,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0
4456,52,0,1,2,0,1,0,0,0,1,0,0,2,1,0,0,3,2,3,1,1,0,0,0
1262,52,1,1,1,0,1,1,0,2,0,2,0,0,1,2,0,1,0,2,2,2,4,0,0
1629,52,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,2,2,2,7,0,0
3748,53,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,3,2,2,2,9,0,0
977,53,1,1,1,0,1,1,0,0,0,0,2,0,2,2,2,0,0,2,1,1,0,0,0
6882,53,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2363,53,0,2,1,0,1,0,0,2,0,0,1,1,0,0,2,0,2,3,2,3,9,0,0
401,53,0,1,1,0,1,1,0,0,2,0,0,2,2,1,2,0,0,1,1,0,0,0,0
888,53,1,2,2,0,1,1,0,2,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0
339,54,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,2,1,1,2,1,0,0,0
2912,54,0,2,1,0,1,1,0,4,0,0,0,1,0,0,0,0,0,2,2,2,4,0,0
3793,54,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,10,0,3
1610,54,1,2,1,0,1,1,0,1,1,1,0,0,2,2,1,1,0,1,2,1,0,0,0
422,54,1,2,1,0,1,1,0,3,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0
612,54,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,3,2,3,14,0,0
5546,55,0,1,1,0,1,1,0,0,0,0,0,2,2,2,0,1,0,2,2,2,9,0,0
7770,55,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0
3939,55,1,1,1,0,1,1,0,0,0,0,0,1,0,2,2,0,0,2,2,2,11,0,0
3359,55,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,7,0,3
1885,55,1,2,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,3,1,0,0,1,0
1599,55,0,2,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,3,2,3,17,0,0
449,56,1,1,1,0,1,1,0,2,2,0,0,1,2,0,0,0,2,1,2,1,0,0,0
1418,56,0,1,1,0,1,0,0,1,0,0,0,1,3,1,0,0,0,2,2,2,5,0,0
384,56,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,3,6,0,3
1086,56,0,2,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,2,7,0,2
2106,56,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
540,56,1,2,1,0,1,1,0,3,2,0,0,2,1,0,0,0,0,2,2,2,6,0,0
1727,57,1,2,1,0,1,1,0,3,0,0,0,3,0,0,0,1,0,2,2,2,7,0,0
6334,57,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,19,0,2
5587,57,1,2,1,0,1,0,0,3,2,0,0,0,2,0,0,2,1,1,2,1,0,0,0
5830,57,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,13,0,2
2998,57,0,2,1,0,1,1,0,4,0,0,0,4,0,0,0,0,0,1,2,1,0,0,2
6802,57,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0,1,1,2,2,2,19,0,0
1111,58,0,2,1,0,1,0,0,2,1,0,0,1,1,0,0,2,1,1,2,1,0,0,0
686,58,1,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,2
346,58,1,2,1,0,1,1,0,2,2,0,0,3,2,0,0,1,0,3,2,3,3,0,0
5338,58,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,14,0,3
1731,58,0,1,1,0,0,0,0,2,2,0,0,0,2,0,0,1,0,3,2,3,10,0,0
1719,58,1,1,1,0,1,1,0,3,1,0,0,0,1,0,0,0,0,2,2,2,9,0,0
3748,59,0,2,1,0,1,1,0,3,0,0,0,1,2,0,0,1,0,2,2,2,11,0,0
612,59,1,2,1,0,1,0,0,3,0,0,0,1,0,0,0,1,2,3,1,1,0,0,0
836,59,0,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0
2068,59,0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,2,2,2,6,0,2
1413,59,1,1,1,0,1,0,0,1,2,0,0,1,3,0,0,3,1,2,2,2,11,0,0
6543,59,1,1,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
1262,60,0,1,1,0,1,1,0,0,2,2,2,0,2,2,2,0,1,1,2,1,0,0,0
7770,60,1,2,1,0,1,1,0,3,0,0,0,1,0,0,0,2,0,2,2,2,4,0,0
2914,60,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
339,60,1,2,1,0,1,0,0,0,2,0,0,0,3,0,0,1,0,1,2,1,0,0,0
4541,60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0
1885,60,0,2,1,0,1,1,0,0,2,0,0,1,2,2,0,0,2,3,2,3,5,0,0
5546,61,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,3,0,3,2,3,13,0,0
619,61,1,2,1,0,1,1,0,2,2,0,0,1,2,0,0,0,2,2,2,2,9,0,0
4472,61,0,1,1,0,1,1,0,0,0,0,0,0,2,2,2,1,2,3,1,1,0,0,0
540,61,1,2,1,0,1,1,0,4,0,0,0,0,1,0,0,0,1,2,2,2,3,0,0
3274,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
422,61,0,2,1,0,1,1,0,2,0,0,0,1,0,0,0,0,1,2,2,2,9,0,0
6334,62,1,2,1,0,1,1,0,0,0,0,0,1,2,2,1,0,0,3,2,3,13,0,0
1123,62,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1
1086,62,1,2,2,0,1,1,0,3,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0
2998,62,0,2,1,0,1,1,0,4,0,0,0,3,0,0,0,0,2,2,2,2,1,0,0
1599,62,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,2,4,3,2,3,18,0,0
2537,62,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3
2912,63,1,2,1,0,1,1,0,1,0,0,0,2,1,0,0,0,3,2,2,2,4,0,0
686,63,1,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,5,3,2,3,7,0,0
4456,63,0,1,2,0,1,1,0,1,0,0,0,0,2,2,0,1,0,3,2,3,8,0,0
614,63,0,2,1,0,1,1,0,0,0,0,0,5,2,0,0,0,1,2,2,2,2,0,0
1719,63,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,1,1,0,0,0
6802,63,0,2,1,0,1,1,0,2,3,0,0,1,0,0,0,0,0,2,1,1,0,0,0
2363,64,1,2,1,0,1,1,0,0,0,0,0,1,1,0,1,3,0,3,2,3,5,0,0
1727,64,0,2,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
3793,64,1,2,1,0,1,0,0,4,1,0,0,0,0,0,0,1,1,2,2,2,9,0,3
5338,64,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,3,2,3,22,0,0
1418,64,1,1,1,0,1,1,0,1,1,0,0,0,3,1,0,0,0,2,1,1,0,0,0
2849,64,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
384,65,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,3,2,3,3,0,0
5830,65,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0
5587,65,1,2,1,0,1,0,0,3,1,0,0,2,0,0,0,1,0,2,2,2,3,0,0
2534,65,1,1,1,0,1,0,0,4,0,0,0,2,1,0,0,3,0,3,2,3,17,0,0
888,65,0,2,2,0,1,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
3359,65,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,16,0,1
346,66,0,2,1,0,1,1,0,2,0,0,0,4,1,0,0,1,1,3,2,3,1,0,0
977,66,1,2,1,0,1,1,0,0,1,2,0,1,2,0,0,0,4,2,1,1,0,0,0
4099,66,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2106,66,1,1,1,0,1,0,0,3,1,0,0,0,0,0,0,1,0,3,2,3,15,0,0
4638,66,1,2,1,0,1,1,0,0,0,0,0,2,2,2,1,0,0,1,2,1,0,0,0
1610,66,0,2,1,0,1,0,0,0,2,1,0,0,2,2,1,1,0,1,2,1,0,0,0
6882,67,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
449,67,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,3,2,3,10,0,0
539,67,1,2,1,0,1,1,0,3,1,0,0,2,0,0,0,0,1,1,2,1,0,0,0
1731,67,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,3,0,3,2,3,6,0,0
1629,67,0,1,1,0,1,1,0,2,0,0,0,1,0,1,0,3,0,2,1,1,0,0,2
4242,67,0,2,2,0,1,1,0,3,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0
3939,68,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,2,2,2,7,0,0
2199,68,1,1,1,0,1,0,0,4,0,0,0,0,2,0,0,0,0,3,2,3,9,0,0
1111,68,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
401,68,0,2,1,0,1,1,0,0,1,0,0,0,2,1,1,1,0,3,2,3,10,0,0
614,68,0,2,1,0,1,1,0,2,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0
540,68,1,2,1,0,1,1,0,0,2,2,0,0,2,0,0,0,2,2,1,1,0,0,0
619,69,0,2,1,0,1,0,0,2,2,0,0,2,2,0,0,1,2,2,2,2,5,0,0
5338,69,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,20,0,2
1086,69,0,2,2,0,1,1,0,3,0,0,0,0,0,0,0,1,0,2,2,2,4,0,0
6543,69,1,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,9,0,2
1262,69,1,1,1,0,1,1,0,3,0,0,0,2,0,0,0,1,0,2,2,2,10,0,0
339,69,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
3748,70,1,1,1,0,1,1,0,3,0,0,0,3,0,0,0,0,0,2,2,2,9,0,0
2363,70,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,0,0,0
384,70,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,3
1885,70,0,2,1,0,1,1,0,0,2,1,0,1,2,2,1,0,1,1,2,1,0,0,0
2537,70,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2
1719,70,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2,2,3,1,1,0,0,0
2534,71,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,2,1,3,2,3,12,0,0
977,71,0,2,1,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,1,0,0,0
612,71,0,2,2,0,1,1,0,3,0,0,0,2,0,0,0,0,1,2,2,2,11,0,2
2914,71,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,3
4456,71,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,2,3,2,3,10,0,0
5587,71,1,2,1,0,1,1,0,0,2,2,0,1,2,2,0,0,0,2,1,1,0,0,0
1731,72,0,1,1,0,1,1,0,0,2,1,0,0,2,2,0,0,0,3,2,3,6,0,0
2912,72,0,2,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,2,2,5,0,0
2068,72,1,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,7,0,0
4472,72,1,1,1,0,1,1,0,2,2,0,0,2,2,0,0,0,0,3,1,1,0,0,0
449,72,0,1,1,0,1,1,0,3,2,0,0,1,2,0,0,0,0,2,2,2,10,0,0
5830,72,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2
3793,73,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,8,0,3
346,73,0,2,1,0,1,1,0,3,1,0,0,3,1,0,0,0,1,3,2,3,4,0,0
1599,73,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,1,3,2,3,15,0,0
1418,73,0,1,1,0,1,1,0,0,0,2,0,1,1,3,0,0,2,2,1,1,0,0,0
1413,73,1,2,2,0,1,0,0,2,2,0,0,1,2,0,0,2,1,2,2,2,9,0,0
6802,73,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,7,0,0
2199,74,0,1,1,0,1,1,0,1,2,1,0,2,0,0,0,0,1,3,2,3,9,0,0
686,74,1,2,1,0,1,0,0,2,0,0,0,2,0,0,0,2,0,2,2,2,12,0,0
4541,74,0,1,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0
5546,74,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,1,1,0,0,0
3359,74,0,2,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
2998,74,1,2,1,0,1,0,0,3,0,0,0,4,0,0,0,1,0,2,1,1,0,0,0
2849,75,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0
4242,75,0,2,2,0,1,1,0,6,2,0,0,0,2,0,0,0,0,2,2,2,10,0,0
3274,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3
6334,75,1,2,1,0,1,1,0,0,0,0,0,0,2,1,1,1,0,3,2,3,13,0,0
401,75,1,2,1,0,1,1,0,0,0,0,0,0,1,2,2,0,1,1,2,1,0,0,0
2106,75,0,1,1,0,1,1,0,0,0,2,0,1,0,2,0,3,0,3,2,3,13,0,0
1111,76,1,2,1,0,1,1,0,0,2,1,2,0,1,1,0,0,1,1,1,0,0,0,0
1610,76,1,1,1,0,1,1,0,0,0,0,0,0,1,2,2,0,0,2,2,2,9,0,3
4099,76,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1
888,76,0,2,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,3,2,3,17,0,0
539,76,0,2,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0
7770,76,1,2,1,0,1,0,0,4,0,0,0,2,0,0,0,1,1,2,1,1,0,0,0
836,77,1,2,1,0,1,1,0,2,1,0,0,1,1,0,0,0,1,3,2,3,10,0,3
6882,77,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2
1123,77,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
3939,77,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,2,2,9,0,0
422,77,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0
4638,77,1,2,1,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0
1418,78,1,1,1,0,1,1,0,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0
1629,78,0,1,1,0,1,1,0,0,0,0,0,1,2,2,1,1,0,2,1,1,0,0,2
612,78,0,2,1,0,1,0,0,3,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0
1727,78,1,1,1,1,1,0,0,4,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0
5587,78,0,2,1,0,1,0,0,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0
4472,78,1,1,1,0,1,1,0,0,0,0,0,0,1,2,2,0,0,3,1,1,0,0,0
614,79,1,2,1,0,1,1,0,1,0,0,0,5,2,0,0,1,0,2,2,2,4,0,0
339,79,0,2,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,2,2,2,9,0,0
977,79,1,2,1,0,1,1,0,0,0,0,0,2,2,2,0,1,0,2,1,1,0,0,0
339,79,0,2,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,2,2,2,6,0,0
5546,79,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,3,1,1,0,0,0
3793,79,1,1,1,0,0,0,1,4,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0
339,79,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,2,2,8,0,0
614,79,1,2,1,0,1,1,0,3,0,0,0,3,0,0,0,1,1,2,2,2,7,0,0
3793,79,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,3,2,3,12,0,3
5830,79,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,9,0,2
5546,79,0,1,1,0,1,0,0,3,0,0,0,1,0,0,0,0,1,3,2,3,20,0,0
977,79,1,2,1,0,1,1,0,0,1,1,0,0,2,2,2,0,1,1,2,1,0,0,0
2068,80,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,0
3274,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3
3748,80,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,2,2,2,15,0,0
346,80,0,2,1,0,1,1,0,0,0,0,0,3,0,0,0,2,1,3,2,3,5,0,0
4541,80,1,1,1,0,1,1,0,0,0,0,0,3,2,1,1,3,0,2,1,1,0,0,0
4456,80,0,1,2,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,2,2,6,0,0
686,81,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,8,0,2
384,81,1,2,1,0,1,0,0,1,0,0,0,1,2,0,0,1,2,2,2,2,5,0,0
6543,81,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,9,0,1
2912,81,0,2,1,0,1,1,0,3,0,0,0,2,0,0,0,0,0,2,2,2,3,0,0
1599,81,1,2,1,0,1,0,0,3,1,0,0,1,2,0,0,0,0,3,2,3,14,0,0
540,81,0,2,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0
2998,82,0,2,1,0,1,1,0,2,0,0,0,4,0,0,0,0,0,2,2,2,2,0,0
539,82,1,2,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,2,1,0,0,3
836,82,1,1,1,0,1,1,0,0,2,0,0,2,4,0,0,1,0,3,2,3,10,0,0
1719,82,0,2,1,0,1,0,0,2,0,0,0,2,0,0,0,1,0,3,2,3,15,0,0
2849,82,1,2,2,0,1,1,0,5,2,0,0,1,0,0,0,0,2,1,2,1,0,0,0
3939,82,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,2,6,0,0
422,83,1,2,1,0,1,0,0,3,1,0,0,0,2,0,0,0,0,1,2,1,0,0,0
1731,83,0,1,1,0,1,1,0,2,2,0,0,0,2,2,0,1,0,1,2,1,0,0,0
2534,83,0,1,1,0,1,1,0,4,2,0,0,1,2,1,0,0,0,3,2,3,14,0,0
2199,83,1,1,1,0,1,1,0,1,3,0,0,1,1,0,0,0,0,3,2,3,4,0,0
6334,83,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
5338,83,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,7,0,3
1262,84,1,1,1,0,1,1,0,3,0,0,0,0,2,0,0,0,0,2,2,2,7,0,0
2537,84,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,3
4638,84,1,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,1,0,0,0
401,84,0,2,1,0,1,1,0,0,0,0,1,0,2,0,2,3,0,3,2,3,7,0,0
888,84,0,2,2,0,1,1,0,4,2,0,1,0,0,0,0,0,0,2,2,2,5,0,0
449,84,1,2,1,0,1,1,0,3,2,0,0,1,0,0,0,0,2,3,2,3,15,0,0
2106,85,1,1,2,0,1,1,0,4,0,0,0,0,0,0,0,0,1,3,2,3,15,0,0
3359,85,0,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,0,2,2,2,10,0,0
4242,85,0,2,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0
1123,85,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,23,0,3
2363,85,1,2,1,0,1,1,0,2,2,0,0,0,2,0,1,0,0,2,1,1,0,0,0
1111,85,0,2,1,0,1,1,0,0,0,2,0,1,0,2,2,1,1,1,2,1,0,0,0
619,86,1,2,1,0,1,1,0,0,2,2,0,2,2,0,0,0,2,2,2,2,10,0,0
1610,86,1,2,1,0,1,1,0,0,0,0,2,0,2,2,2,0,0,2,2,2,7,0,0
1885,86,0,2,1,0,1,1,0,1,2,0,1,1,2,2,0,0,0,1,2,1,0,0,0
1629,86,0,1,1,0,1,1,1,2,0,0,0,1,1,2,2,0,0,3,2,3,17,0,0
1086,86,0,2,2,0,1,1,0,3,2,2,2,0,0,0,0,0,1,1,2,1,0,0,0
6802,86,1,1,1,0,1,1,0,4,0,0,0,1,0,0,0,0,0,3,2,3,16,0,2
4099,87,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3
2914,87,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
1413,87,0,1,1,0,1,0,0,4,2,0,0,1,2,0,0,1,0,2,2,2,2,0,0
1727,87,1,2,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0
7770,87,1,2,1,0,1,0,0,1,0,0,0,1,1,1,0,2,0,2,2,2,8,0,0
6882,87,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0
614,88,1,2,1,0,1,0,0,6,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0
4472,88,0,1,1,0,1,1,0,0,0,2,2,0,1,1,1,0,4,0,0,0,0,0,0
384,88,0,2,1,0,1,0,0,3,0,0,0,2,0,0,0,1,2,3,2,3,5,0,0
1418,88,1,1,1,0,1,1,0,0,2,1,0,0,1,2,2,1,0,2,2,2,7,0,0
6334,88,0,2,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,12,0,0
4541,88,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,3,0,1,2,1,0,0,0
2199,89,0,1,1,0,1,1,0,2,0,0,0,1,0,0,0,1,1,2,2,2,7,0,0
5830,89,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,11,0,2
346,89,1,2,1,0,1,1,0,0,0,0,0,4,2,0,0,1,0,3,2,3,4,0,0
